tweet_id,tweet,xgboost_pred
3983,great talk on using game mechanics to get user engagement @mention from google rocked it. #sxsw,Positive
1985,@mention and @mention saying hi at #sxsw with their new iphone cases! #zazzlesxsw {link},Neutral
5608,rt @mention check out the @mention route {link} ; rsvp here -&gt; https://www.facebook.com/event.php?eid=141164002609303 #sxswi #sxsw,Neutral
6586,rt @mention rt @mention marissa mayer: google will connect the digital &amp; physical worlds through mobile - {link} #sxsw,Neutral
4129,temp #apple$tore set up for #sxsw yay! {link} #austin #tech,Neutral
6508,rt @mention rt @mention apple is opening up a pop-up store in downtown austin for the ipad 2 launch at #sxsw {link},Neutral
2763,"new iphone, new ipad 2, and they come running as fast as they can, cuz every girl crazy about a sharp mac man... *strums guitar*  #sxsw",Neutral
181,#sxsw day 1 - marissa mayer: google will connect the digital &amp; physical worlds through mobile {link},Neutral
7135,@mention or like the ipad 2 line at #sxsw you could sell your space at the exercise class for $900...,Positive
4514,man panhandling for an ipad 2 at #sxsw!  what's the world coming to? &lt;seriously!&gt; {link} by @mention on @mention @mention,Neutral
4855,"#google to launch major new social network called #circles, possibly today {link} #sxsw",Neutral
3878,how long is the line at the #sxsw apple store downtown?,Neutral
6965,rt @mention wonder how many ipads they'll sell there? rt @mention opening a pop up store at #sxsw {link},Neutral
3923,q&amp;a with #bing &amp; #google. let the games begin #qagb #sxsw,Neutral
6280,rt @mention love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Positive
4202,"hello, holler gram! get to know @mention new ipad app {link} #hollergram #sxsw",Neutral
4609,like seeing how @mention is applying technology to art project. #sxsw,Neutral
185,more than 150 million mobile users for google maps for mobile #sxsw,Positive
3690,#120 in line at temp 5000 sq. ft #apple store for new #ipad in austin #sxsw,Neutral
3753,@mention interviewed by @mention about #sxsw so far... cat: totally agree with ur comms re #apple brand - love - no other word for it!,Positive
5294,rt @mention #sxsw google party: league of extraordinary h4ackers promoting txt redcross to 90999 to help japan @mention speakeasy {link} #photo,Neutral
1348,and bring your laptop/ipad! rt @mention you should go to/ participate in this today; {link} #sxsw,Neutral
5450,rt @mention apple opening temporary ipad 2 store to handle #sxsw demand {link},Neutral
4307,talk by @mention beginning now. first met her in summer of '99 when she started at @mention always enjoy seeing her speak. #sxsw,Neutral
8865,#sxsw crowd in austin swarms for ipad 2 launch {link} via @mention - sadly i wasn't one of them :-( (via @mention,Positive
153,anyone at #sxsw know if apple will be (or is) selling ipad 2 there?,Neutral
3325,"@mention good to know, and smart. sure many people who will need apple producs t.{link} #sxsw #sxswi",Positive
625,hey #sxsw how bout donating all this $ your spending on the new #ipad to japan. do you really need that thing?,Positive
6549,"rt @mention rt @mention google to launch major new social network called circles, possibly today {link} #sxsw #sxswi",Neutral
3650,"iphone amigos.  if you don't have the @mention app, change that now. #broadcastr #bestappever #sxsw",Positive
5201,rt @mention &quot;you can google canadian tuxedo and lose yourself for hours&quot; #sxsw,Neutral
6244,rt @mention length of google penalty based on severity of breach of webmaster guidelines. i.e.white text on white bgr might get 30 day pen. #sxsw #qagb,Negative
409,wishes he could be at the @mention / @mention / @mention party at #sxsw instead of doing homework for tomorrow...,Neutral
5362,rt @mention 80s hair &amp; makeup station at @mention @mention #sxsw #partylikeits1986 {link},Neutral
2614,i wish the apple store employees cheering for all the people in line at the pop up apple store would cheer me on while i do timesheets #sxsw,Neutral
8520,mom (@mention quick - apply for a job @mention they need help identifying this bird through search!  #sxsw  {link},Neutral
7582,google circles will be ______    #sxsw,Neutral
4561,ok. someone's trying to tell me something: for the 2nd day in a row i got to the #sxsw apple store right as it closed.,Neutral
1780,the ipad 2 is just a better product... they have had time to make worthwhile improvements... @mention diller #sxsw,Positive
6737,rt @mention the countdown to #sxsw has begun! @mention will be thereû_ pick up &quot;fried speakers&quot; on itunes {link},Neutral
3060,that's awesome rt @mention rt @mention it's not a rumor: apple is opening up a temporary store in downtown austin {link} #sxsw,Neutral
2482,"so annoyed with #sxsw schedule app that has bad #ui for ipad. my fingers ain't that fat, y'all.",Positive
8660,room is full here at re ipad design headaches talk. #sxsw,Negative
8489,google latina and see what you find? porn...this is the first impression that people get about us? #latism #sxsw #sxswlatam #latinasintechû,Neutral
4631,is starting to think my #blackberry is more like the #abacus of phones. damn u #iphone. #sxsw (i just wanted # abacus),Can't Tell
388,"exciting, canûªt wait! rt @mention apple is opening up a temporary store in downtown austin for #sxsw &amp; the ipad 2 launch {link}",Neutral
8395,now more than 200 lined up for #sxsw apple pop up store,Neutral
8450,enjoying the rooftop terrace at the speakeasy. reassured that by 'extraordinary hacking' google meant soft couches and bar #sxsw,Neutral
1647,"@mention @mention you probably know this, but #apple is opening a pop-up store in austin for #sxsw. you can et the #ipad2  there!",Neutral
8611,iphone battery maintenance is a fine art at #sxsw,Neutral
5789,"rt @mention going to austin for #sxsw? the @mention austin guide for #iphone is free from mar 9-15, {link} #lp",Neutral
2065,first 19 apps to download for your #ipad 2 {link} #sxsw #in via @mention @mention,Neutral
1518,google 80's throw down. may be the last stop of the night #sxsw,Neutral
4158,partying like it's 1986 (last time privacy law updated) with google and the aclu #sxsw (@mention maggie mae's) [pic]: {link},Neutral
6196,rt @mention join lenewz fo free donuts and massage at #sxsw trade show (booth #1422 just behind google's),Neutral
1444,hey #sxsw! free copy of our halftone app to the first person to redeem this code: p7e9eme7kylj {link},Neutral
5559,rt @mention best thing heard at #sxsw &quot;i gave my ipad 2 money to #japan relief. i don't need an ipad 2.&quot; (@mention @mention,Neutral
7629,&quot;there is no other explanation for apple's continued survival than the existence of god&quot; #guykawasaki #sxsw,Negative
6540,"rt @mention rt @mention google says the future is location, location, location: {link} #sxsw #cnn",Neutral
7896,mayer maps out google's coming location dominance at #sxsw | @mention {link},Neutral
8875,@mention we can offer an apple and some tinfoil. #sxsw?,Neutral
5370,rt @mention a special apple store: opening at 6th and congress for sxsw &amp; ipad 2 launch. www.apple.com/retail/thedomain/  #apple #ipad2 #sxsw #fb,Neutral
9051,@mention you can get an ipad 1 for under $350 now. and they'll be $99 before you know it. look at iphone. #newsapps #sxsw,Neutral
5590,rt @mention cameron sinclair @mention spearheads japan disaster relief from #sxsw via twitter &amp; iphone {link},Neutral
2311,the ironic tee has been usurped by the ipad 2 as the hipster/geek/start-up chic fashion item at this year's #sxsw,Neutral
34,anyone at  #sxsw who bought the new ipad want to sell their older ipad to me?,Neutral
7914,"tweet this to register for exclusive passes to events, parties + ipad 2 during #sxsw - &quot;give me liberty and/or a free #sxswpass - please rt",Neutral
7890,#ipad goes on sale friday -- same day #sxsw starts. wonder how many sxsw attendees will spend friday am standing in line. #gsdm,Neutral
7734,"{link} harrymccracken: there are still ipad 2s to be had, at least at the #sxsw pop-up ... {link} @mention",Neutral
1056,love it . rt @mention from #apple to naomi campbell: pop-up stores are all the rage: {link} #sxsw,Positive
843,are there lines at the temp apple store in austin yet? #sxsw,Neutral
487,"hey #sxsw exhibitors, why not capture your booth experience with a retrollect disc? most popular disc wins ipad 2! {link}",Neutral
3486,i found this 'emily white: on #sxsw' in the music business 101 iphone app {link},Neutral
6983,"rt @mention yes, there's a line in front of the all-but-confirmed pop-up apple store at #sxsw. {link}",Neutral
6308,rt @mention me too. rt @mention love it. #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Positive
4177,#ipad2 delivery at the pop up @mention store @mention quite possible! #sxsw #sxswi {link},Neutral
3546,tomorrow i go back to the apple store... *sigh* #sxsw,Neutral
4590,@mention news from #sxsw lots of ipad bashing but everyone wants one. even @mention consistent with theme,Positive
998,the #sxsw pepsi max marketing street team has shown up to the popup apple store line handing out drinks &amp; tshirts. {link},Neutral
4544,does anyone know if google did talk about #circles at #sxsw ?,Neutral
7291,sitting down in the indie iphone dev session. #sxsw let's see what this is like...,Neutral
8308,talk about trying to steal the show... rt @mention apple pop-up store popping up in austin for sxsw {link} #sxsw #apple #ipad2,Neutral
3368,&lt;---- guess who won an ipad at the #unsix tweetup? thanks to @mention &amp; @mention #sxsw #happydance,Neutral
828,is google launching its own social network? definitely not at ##sxsw. but rumor still has it...{link}  #googlecircles,Neutral
1398,"hey #sxsw, there's some offers out there for ya {link}",Neutral
174,i went to #sxswi and all i won was this lousy #ipad #sxsw :-) :-) {link},Neutral
8797,"websites visited: 73% google, 66.7% microsoft, 50.6% facebook, 48% yahoo, 31%, wikimedia - @mention #diversity #sxsw",Neutral
4684,"dan neumann just announced the launch of organic's first consumer-facing ipad app, broadfeed at #sxsw 
check it out!!",Neutral
1028,im in the q at the apple pop up store #sxsw with @mention and @mention !! :))  {link},Neutral
5125,rt @mention @mention google is looking at social signals more and more for search results. #qagb #sxsw,Neutral
6147,rt @mention ipad 2 queue is epic. #sxsw {link},Neutral
3724,"what's going on at #sxsw today? share photos, video with ireport: {link} or through cnn iphone app!",Positive
3427,apple to have a pop-up store at south by south west: {link} #sxsw,Neutral
6812,"rt @mention tomorrow's panel on #css panel features folks from opera, chrome, ie, mozilla and w3c. apple is downstairs selling ipads. ahem. #sxsw #apple",Neutral
3834,"@mention iphone app is leading the pack, but android (blue) users #s are growing #sxswmobileapps #sxsw {link}",Neutral
8041,new #ubersocial for #iphone now in app store.  includes uberguide to #sxsw sponsored by #mashable {link} @mention #il,Neutral
5027,"rt @mention 
an apple pop-uitp store at #sxsw? there goes my impulse control. j.mp/i41h53 &lt;- see, this is why it's good i'm not there #ooc",Positive
1900,"lol u r gadgetzilla! have fun! @mention it's #sxsw festival time. omg i'm scared! got my netbook, #ipad &amp; my droid!",Positive
5244,rt @mention #playhopskoch is in the apple app store (as well as the android market) getting ready to rock #sxsw,Positive
2162,the spasmatics are rockin' it at the aclu / google party. #sxsw,Neutral
5823,"rt @mention google has &quot;got a lot better&quot; at protecting users' privacy with location-based tools over past 12 months, says mayer #sxsw",Neutral
1400,done &amp; done! @mention behind on 100s of emails? give them all 1 line iphone composed replies. #sxsw #protip #in,Neutral
5302,"rt @mention #sxsw interactive: googleûªs mobile future, and the elusive û÷power of here' | @mention {link}",Neutral
8231,very smart from @mention #hollergram ipad app for #sxsw! {link} (may leave my vuvuzela at home now),Positive
1981,"just saw an iphone #periscope move w/ 2nd camera @mention  gowalla talk @mention #sxsw. snoring guy busted &amp; documented. get a cpap, homie!",Neutral
8826,wonder how many ipads they'll sell there tomorrow? rt @mention apple opening a pop up store at #sxsw {link},Neutral
1119,can't get sxsw? download 20+ free tracks from the  #sxsw music sampler available on the @mention store today! {link},Neutral
915,.@mention needs the help of a badass android developer right now for a debugging emergency. know anyone? @mention him. #sxsw,Neutral
1750,@mention #webmobile talking about #mvideo. talked about iphone and android video but what about the other 85% of phones? #sxsw,Neutral
7008,@mention one of the must have apps to survive #sxsw {link}  join our #sxswbarcrawl during #sxswi,Positive
817,google to launch new social network at sxsw? {link} #aclu #sxsw,Neutral
8805,loving new @mention for iphone w #sxsw channel by @mention,Positive
433,check out designing ipad interfaces - new navigation schemas #sxsw #uxdes,Neutral
585,"ûï@mention google to launch new social network called circles, today? {link} #sxswû applause for a new privacy model attempt",Neutral
7223,@mention our social calendar app just rolled out with some special #sxsw functionality for iphone and android =d {link},Neutral
4706,probably not the right time but surely on the way rt venturebeat: can @mention get social in texas? {link} #sxsw #google #tech,Neutral
2274,@mention blogging from your ipad notes the next step. hope you are having a great time. #sxsw,Positive
8309,this tweet was sent from the popup apple store at 6th and congress #sxsw austin,Neutral
8328,{link}  rtûï@mention google will launch major new social network called circles. #sxswû,Neutral
2644,can google do social? we may shortly find out rt @mention google to launch major new social network called circles at #sxsw {link},Neutral
6386,rt @mention note to self: never try to convince a person how useful twitter is on a day featuring both #sxsw &amp; apple product release.,Neutral
1335,disgusted with my iphone's battery life. already down to 11% at 3:30 pm while my blackberry is going strong. #sxsw,Neutral
28,the new #4sq3 looks like it is going to rock. update for iphone and android should push tonight http://bit.ly/etsbzk #sxsw #keepaustinweird,Negative
7793,google party @mention maggie maes rocks like it's 1986. #sxsw,Positive
3207,"i'm in a frontend dev talk at #sxsw, by the way. i just turned my head as far as i could, and i couldn't see a single non-apple device. cor.",Positive
4439,wanting in line at the unconfirmed apple pop-up store for an ipad 2. #sxsw,Neutral
7432,{link} report: apple to open pop-up store at #sxsw,Neutral
1631,woohoo! ûï@mention standing in line. for the 6th time. #ipad2 #apple #sxsw #popupstoreû,Neutral
6119,rt @mention imagine if every company had the 20% concept like google. #bavcid #sxsw,Neutral
4811,at the convention center and waiting for google's marissa mayer to take the stage! #sxsw ^ae,Neutral
1454,thank you! rt @mention #sxsw #touchingstories great presentation on future of digital magazines {link} (@mention,Neutral
6472,rt @mention reason 19: keep parakeets employed! {link} keep track of where the ladies are at #sxsw {link} @mention,Neutral
8343,@mention talking about {link} - google's effort to allow users to have open systems #bettercloud #sxsw,Neutral
7297,the pop-up apple store at #sxsw  got a shipment of ipad 2's. go get em #ipad2,Positive
7545,co founder of google teacher academy is bringing hs students from austin to show how they use tech: {link} #sxsw #education,Neutral
7844,wish i was at #sxsw meeting with everyone in #teamandroid and the rest of the android community. i will be there next year.,Neutral
5586,"rt @mention buying ipad2? turn in ur ipad1, apple store wipes it clean, donates to schools. mrs. jobs idea. #apple #ipad2 #sxsw",Neutral
8785,#google (via @mention denies it will be launching #circles at #sxsw  -hope it fares better than #wave and #buzz when it comes,Positive
4264,"@mention making new fans and friends, i hope? rt @mention hanging at six lounge rooftop for google/blogger party - gr8 dj #sxsw",Neutral
6758,rt @mention the most valuable device at #sxsw so far is the #apple #ipod #iphone charger.,Neutral
5664,rt @mention design for ipad is like design 101. will someone give a talk and assume that we didn't all ditch our prev experience #sxsw,Neutral
1209,listening to @mention talk about ipad design #sxsw,Neutral
6324,rt @mention morning everyone! our ipad 2 giveaway for #sxsw closes v shortly! you just need to sign up at {link} to enter - go for it!,Neutral
3099,at #sxsw even the cabbies are tech savvy. that's his iphone streaming twitter. @mention  {link},Neutral
2109,&quot;ideas not objects&quot; robert burner hired ives at apple. #sxsw,Neutral
3897,"#sxsw : mistakes made building netflix for iphone (plus, how to see its source code!)

 {link}",Neutral
3716,good morning from #sxsw. who is standing in line for the ipad 2 today? i still have my ipad 1 for sale. 64gb wifi only $450. #fb,Positive
5445,rt @mention apple opening a pop up store in downtown austin for #sxsw and ipad 2 launch {link},Neutral
7493,google maps street view car sighting!!! #sxsw  {link},Neutral
6111,"rt @mention if you're at #sxsw, meet our author, and a host of android devs, sat. at 12:30pm, hilton room 615ab.",Neutral
2378,"really excited to see the documentary something ventured at #sxsw today. about the rise of intel, apple, genentech, cisco, &amp; atari.",Positive
600,/@mention grab the latest @mention before #sxsw! {link} #saytextson!,Neutral
3775,hey @mention great sf coffee at {link} and {link} (nice to meet you at #sxsw),Positive
